tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
857,2013-06-01 00:55:50,2013-06-01 01:10:07,461,E 20 St & 2 Ave,40.73587678,-73.98205027,442,W 27 St & 7 Ave,40.746647,-73.993915,15259,Subscriber,1987,1
1532,2013-06-01 00:56:50,2013-06-01 01:22:22,392,Jay St & Tech Pl,40.695065,-73.987167,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17507,Customer,0,0
1483,2013-06-01 00:57:01,2013-06-01 01:21:44,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20247,Subscriber,1973,1
670,2013-06-01 00:57:47,2013-06-01 01:08:57,459,W 20 St & 11 Ave,40.746745,-74.007756,470,W 20 St & 8 Ave,40.74345335,-74.00004031,17080,Subscriber,1965,1
1460,2013-06-01 00:58:50,2013-06-01 01:23:10,428,E 3 St & 1 Ave,40.72467721,-73.98783413,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,19491,Subscriber,1983,2
888,2013-06-01 00:59:06,2013-06-01 01:13:54,223,W 13 St & 7 Ave,40.73781509,-73.99994661,426,West St & Chambers St,40.71754834,-74.01322069,18466,Subscriber,1985,2
607,2013-06-01 00:59:27,2013-06-01 01:09:34,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,314,Cadman Plaza West & Montague St,40.69383,-73.990539,16318,Subscriber,1983,2
602,2013-06-01 00:59:28,2013-06-01 01:09:30,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,475,E 15 St & Irving Pl,40.73524276,-73.98758561,18965,Subscriber,1983,1
1329,2013-06-01 01:01:18,2013-06-01 01:23:27,384,Fulton St & Washington Ave,40.683048,-73.964915,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17424,Subscriber,1987,2
262,2013-06-01 01:01:25,2013-06-01 01:05:47,2009,Catherine St & Monroe St,40.71117444,-73.99682619,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,16898,Subscriber,1984,1
520,2013-06-01 01:01:33,2013-06-01 01:10:13,384,Fulton St & Washington Ave,40.683048,-73.964915,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17533,Subscriber,1974,2
1318,2013-06-01 01:01:35,2013-06-01 01:23:33,427,Bus Slip & State St,40.701907,-74.013942,257,Lispenard St & Broadway,40.71939226,-74.00247214,17561,Customer,0,0
5301,2013-06-01 01:01:38,2013-06-01 02:29:59,377,6 Ave & Canal St,40.72243797,-74.00566443,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18293,Customer,0,0
206,2013-06-01 01:01:47,2013-06-01 01:05:13,508,W 46 St & 11 Ave,40.76341379,-73.99667444,508,W 46 St & 11 Ave,40.76341379,-73.99667444,16371,Subscriber,1969,1
275,2013-06-01 01:01:54,2013-06-01 01:06:29,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18844,Subscriber,1987,1
105,2013-06-01 01:01:59,2013-06-01 01:03:44,528,2 Ave & E 31 St,40.74290902,-73.97706058,528,2 Ave & E 31 St,40.74290902,-73.97706058,16822,Subscriber,1983,1
1287,2013-06-01 01:02:05,2013-06-01 01:23:32,427,Bus Slip & State St,40.701907,-74.013942,257,Lispenard St & Broadway,40.71939226,-74.00247214,17503,Customer,0,0
879,2013-06-01 01:03:33,2013-06-01 01:18:12,528,2 Ave & E 31 St,40.74290902,-73.97706058,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20306,Subscriber,1980,2
1273,2013-06-01 01:03:37,2013-06-01 01:24:50,480,W 53 St & 10 Ave,40.76669671,-73.99061728,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,16339,Subscriber,1981,1
432,2013-06-01 01:03:53,2013-06-01 01:11:05,239,Willoughby St & Fleet St,40.69196566,-73.9813018,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,19473,Subscriber,1987,2
414,2013-06-01 01:03:59,2013-06-01 01:10:53,239,Willoughby St & Fleet St,40.69196566,-73.9813018,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,17326,Subscriber,1988,1
530,2013-06-01 01:04:00,2013-06-01 01:12:50,278,Concord St & Bridge St,40.69766564,-73.98476437,278,Concord St & Bridge St,40.69766564,-73.98476437,18922,Subscriber,1985,1
1218,2013-06-01 01:04:33,2013-06-01 01:24:51,168,W 18 St & 6 Ave,40.73971301,-73.99456405,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19411,Subscriber,1981,2
1228,2013-06-01 01:04:33,2013-06-01 01:25:01,479,9 Ave & W 45 St,40.76019252,-73.9912551,469,Broadway & W 53 St,40.76344058,-73.98268129,16481,Subscriber,1976,1
381,2013-06-01 01:05:48,2013-06-01 01:12:09,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,328,Watts St & Greenwich St,40.72405549,-74.00965965,17602,Subscriber,1985,1
243,2013-06-01 01:06:49,2013-06-01 01:10:52,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18844,Subscriber,1987,1
1095,2013-06-01 01:07:53,2013-06-01 01:26:08,393,E 5 St & Avenue C,40.72299208,-73.97995466,301,E 2 St & Avenue B,40.72217444,-73.98368779,16666,Subscriber,1981,1
913,2013-06-01 01:08:22,2013-06-01 01:23:35,444,Broadway & W 24 St,40.7423543,-73.98915076,225,W 14 St & The High Line,40.74195138,-74.00803013,17898,Customer,0,0
698,2013-06-01 01:09:48,2013-06-01 01:21:26,518,E 39 St & 2 Ave,40.74780373,-73.9734419,402,Broadway & E 22 St,40.7403432,-73.98955109,19079,Subscriber,1963,1
1513,2013-06-01 01:11:11,2013-06-01 01:36:24,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,2004,6 Ave & Broome St,40.724399,-74.004704,15889,Customer,0,0
1447,2013-06-01 01:11:25,2013-06-01 01:35:32,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,17840,Customer,0,0
759,2013-06-01 01:11:37,2013-06-01 01:24:16,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,311,Norfolk St & Broome St,40.7172274,-73.98802084,15248,Subscriber,1987,1
613,2013-06-01 01:12:01,2013-06-01 01:22:14,285,Broadway & E 14 St,40.73454567,-73.99074142,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17577,Customer,0,0
420,2013-06-01 01:12:11,2013-06-01 01:19:11,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,17478,Subscriber,1986,1
815,2013-06-01 01:12:44,2013-06-01 01:26:19,444,Broadway & W 24 St,40.7423543,-73.98915076,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16289,Subscriber,1983,1
1566,2013-06-01 01:13:13,2013-06-01 01:39:19,447,8 Ave & W 52 St,40.76370739,-73.9851615,432,E 7 St & Avenue A,40.72621788,-73.98379855,16451,Customer,0,0
1357,2013-06-01 01:13:33,2013-06-01 01:36:10,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,505,6 Ave & W 33 St,40.74901271,-73.98848395,18297,Customer,0,0
293,2013-06-01 01:13:51,2013-06-01 01:18:44,516,E 47 St & 1 Ave,40.75206862,-73.96784384,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19845,Subscriber,1986,1
613,2013-06-01 01:15:29,2013-06-01 01:25:42,445,E 10 St & Avenue A,40.72740794,-73.98142006,402,Broadway & E 22 St,40.7403432,-73.98955109,15392,Subscriber,1968,1
608,2013-06-01 01:15:39,2013-06-01 01:25:47,445,E 10 St & Avenue A,40.72740794,-73.98142006,357,E 11 St & Broadway,40.73261787,-73.99158043,14800,Subscriber,1970,2
995,2013-06-01 01:15:51,2013-06-01 01:32:26,442,W 27 St & 7 Ave,40.746647,-73.993915,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15259,Subscriber,1985,2
2142,2013-06-01 01:16:34,2013-06-01 01:52:16,303,Mercer St & Spring St,40.72362738,-73.99949601,442,W 27 St & 7 Ave,40.746647,-73.993915,20160,Subscriber,1978,1
536,2013-06-01 01:16:53,2013-06-01 01:25:49,355,Bayard St & Baxter St,40.71602118,-73.99974372,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,18716,Subscriber,1982,1
855,2013-06-01 01:17:13,2013-06-01 01:31:28,478,11 Ave & W 41 St,40.76030096,-73.99884222,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18655,Subscriber,1972,1
1982,2013-06-01 01:17:15,2013-06-01 01:50:17,426,West St & Chambers St,40.71754834,-74.01322069,310,State St & Smith St,40.68926942,-73.98912867,16988,Customer,0,0
1903,2013-06-01 01:17:20,2013-06-01 01:49:03,426,West St & Chambers St,40.71754834,-74.01322069,310,State St & Smith St,40.68926942,-73.98912867,16269,Customer,0,0
286,2013-06-01 01:17:49,2013-06-01 01:22:35,348,W Broadway & Spring St,40.72490985,-74.00154702,326,E 11 St & 1 Ave,40.72953837,-73.98426726,19044,Subscriber,1975,1
1219,2013-06-01 01:18:47,2013-06-01 01:39:06,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17384,Subscriber,1985,1
1251,2013-06-01 01:18:49,2013-06-01 01:39:40,326,E 11 St & 1 Ave,40.72953837,-73.98426726,469,Broadway & W 53 St,40.76344058,-73.98268129,18662,Subscriber,1990,1
492,2013-06-01 01:21:54,2013-06-01 01:30:06,82,St James Pl & Pearl St,40.71117416,-74.00016545,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,17637,Subscriber,1984,1
1594,2013-06-01 01:22:56,2013-06-01 01:49:30,2022,E 60 St & York Ave,40.759107,-73.959223,480,W 53 St & 10 Ave,40.76669671,-73.99061728,16860,Subscriber,1986,1
643,2013-06-01 01:25:11,2013-06-01 01:35:54,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,229,Great Jones St,40.72743423,-73.99379025,19402,Subscriber,1990,1
1527,2013-06-01 01:25:47,2013-06-01 01:51:14,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,271,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,18984,Subscriber,1968,1
734,2013-06-01 01:25:50,2013-06-01 01:38:04,350,Clinton St & Grand St,40.71559509,-73.9870295,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20137,Subscriber,1978,1
1460,2013-06-01 01:26:24,2013-06-01 01:50:44,482,W 15 St & 7 Ave,40.73935542,-73.99931783,468,Broadway & W 56 St,40.7652654,-73.98192338,17390,Subscriber,1952,1
1274,2013-06-01 01:27:12,2013-06-01 01:48:26,376,John St & William St,40.70862144,-74.00722156,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,20341,Customer,0,0
583,2013-06-01 01:27:17,2013-06-01 01:37:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18693,Subscriber,1990,1
762,2013-06-01 01:27:24,2013-06-01 01:40:06,257,Lispenard St & Broadway,40.71939226,-74.00247214,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,20068,Customer,0,0
195,2013-06-01 01:27:36,2013-06-01 01:30:51,150,E 2 St & Avenue C,40.7208736,-73.98085795,410,Suffolk St & Stanton St,40.72066442,-73.98517977,20156,Subscriber,1983,1
263,2013-06-01 01:27:45,2013-06-01 01:32:08,308,St James Pl & Oliver St,40.71307916,-73.99851193,268,Howard St & Centre St,40.71910537,-73.99973337,17717,Subscriber,1978,1
221,2013-06-01 01:27:51,2013-06-01 01:31:32,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17424,Subscriber,1987,2
2436,2013-06-01 01:28:02,2013-06-01 02:08:38,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,14776,Subscriber,1982,1
668,2013-06-01 01:28:59,2013-06-01 01:40:07,2008,Little West St & 1 Pl,40.70569254,-74.01677685,357,E 11 St & Broadway,40.73261787,-73.99158043,16570,Subscriber,1970,1
1872,2013-06-01 01:29:54,2013-06-01 02:01:06,225,W 14 St & The High Line,40.74195138,-74.00803013,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17036,Customer,0,0
1106,2013-06-01 01:29:58,2013-06-01 01:48:24,376,John St & William St,40.70862144,-74.00722156,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,19944,Customer,0,0
1869,2013-06-01 01:30:02,2013-06-01 02:01:11,450,W 49 St & 8 Ave,40.76227205,-73.98788205,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16607,Customer,0,0
629,2013-06-01 01:30:15,2013-06-01 01:40:44,257,Lispenard St & Broadway,40.71939226,-74.00247214,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,17700,Customer,0,0
476,2013-06-01 01:30:31,2013-06-01 01:38:27,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,251,Mott St & Prince St,40.72317958,-73.99480012,17209,Subscriber,1991,1
643,2013-06-01 01:31:05,2013-06-01 01:41:48,469,Broadway & W 53 St,40.76344058,-73.98268129,359,E 47 St & Park Ave,40.75510267,-73.97498696,16481,Subscriber,1976,1
630,2013-06-01 01:31:21,2013-06-01 01:41:51,523,W 38 St & 8 Ave,40.75466591,-73.99138152,359,E 47 St & Park Ave,40.75510267,-73.97498696,19411,Subscriber,1981,2
153,2013-06-01 01:32:55,2013-06-01 01:35:28,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,0,,,,20106,Subscriber,1987,1
766,2013-06-01 01:33:57,2013-06-01 01:46:43,439,E 4 St & 2 Ave,40.7262807,-73.98978041,128,MacDougal St & Prince St,40.72710258,-74.00297088,15601,Subscriber,1983,1
551,2013-06-01 01:34:54,2013-06-01 01:44:05,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17517,Subscriber,1965,1
539,2013-06-01 01:35:05,2013-06-01 01:44:04,476,E 31 St & 3 Ave,40.74394314,-73.97966069,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,14658,Subscriber,1987,1
6842,2013-06-01 01:35:21,2013-06-01 03:29:23,349,Rivington St & Ridge St,40.71850211,-73.98329859,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19626,Subscriber,1984,2
1853,2013-06-01 01:35:29,2013-06-01 02:06:22,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18740,Customer,0,0
1345,2013-06-01 01:36:11,2013-06-01 01:58:36,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,476,E 31 St & 3 Ave,40.74394314,-73.97966069,19364,Customer,0,0
278,2013-06-01 01:37:25,2013-06-01 01:42:03,312,Allen St & Stanton St,40.722055,-73.989111,150,E 2 St & Avenue C,40.7208736,-73.98085795,17969,Subscriber,1983,1
831,2013-06-01 01:37:34,2013-06-01 01:51:25,428,E 3 St & 1 Ave,40.72467721,-73.98783413,445,E 10 St & Avenue A,40.72740794,-73.98142006,16799,Subscriber,1972,1
1592,2013-06-01 01:39:42,2013-06-01 02:06:14,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,304,Broadway & Battery Pl,40.70463334,-74.01361706,20038,Customer,0,0
736,2013-06-01 01:39:49,2013-06-01 01:52:05,476,E 31 St & 3 Ave,40.74394314,-73.97966069,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16372,Subscriber,1967,1
1872,2013-06-01 01:39:50,2013-06-01 02:11:02,79,Franklin St & W Broadway,40.71911552,-74.00666661,349,Rivington St & Ridge St,40.71850211,-73.98329859,15438,Subscriber,1990,1
1204,2013-06-01 01:40:23,2013-06-01 02:00:27,489,10 Ave & W 28 St,40.75066386,-74.00176802,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15869,Subscriber,1988,1
1231,2013-06-01 01:40:31,2013-06-01 02:01:02,489,10 Ave & W 28 St,40.75066386,-74.00176802,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17117,Subscriber,1988,1
468,2013-06-01 01:41:32,2013-06-01 01:49:20,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16991,Subscriber,1971,1
829,2013-06-01 01:41:51,2013-06-01 01:55:40,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,310,State St & Smith St,40.68926942,-73.98912867,19828,Subscriber,1985,1
1591,2013-06-01 01:42:56,2013-06-01 02:09:27,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19880,Customer,0,0
941,2013-06-01 01:43:01,2013-06-01 01:58:42,412,Forsyth St & Canal St,40.7158155,-73.99422366,473,Rivington St & Chrystie St,40.72110063,-73.9919254,18819,Subscriber,1984,1
266,2013-06-01 01:44:27,2013-06-01 01:48:53,382,University Pl & E 14 St,40.73492695,-73.99200509,509,9 Ave & W 22 St,40.7454973,-74.00197139,20336,Subscriber,1984,1
1265,2013-06-01 01:44:32,2013-06-01 02:05:37,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,304,Broadway & Battery Pl,40.70463334,-74.01361706,17840,Customer,0,0
1276,2013-06-01 01:44:50,2013-06-01 02:06:06,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17588,Customer,0,0
1008,2013-06-01 01:46:00,2013-06-01 02:02:48,167,E 39 St & 3 Ave,40.7489006,-73.97604882,447,8 Ave & W 52 St,40.76370739,-73.9851615,18183,Subscriber,1987,1
992,2013-06-01 01:46:42,2013-06-01 02:03:14,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2004,6 Ave & Broome St,40.724399,-74.004704,18850,Subscriber,1988,2
1020,2013-06-01 01:46:52,2013-06-01 02:03:52,410,Suffolk St & Stanton St,40.72066442,-73.98517977,285,Broadway & E 14 St,40.73454567,-73.99074142,17495,Subscriber,1952,1
1382,2013-06-01 01:47:23,2013-06-01 02:10:25,402,Broadway & E 22 St,40.7403432,-73.98955109,334,W 20 St & 7 Ave,40.74238787,-73.99726235,16142,Customer,0,0
819,2013-06-01 01:48:50,2013-06-01 02:02:29,402,Broadway & E 22 St,40.7403432,-73.98955109,401,Allen St & Rivington St,40.72019576,-73.98997825,16059,Subscriber,1965,1
56671,2013-06-01 01:50:21,2013-06-01 17:34:52,406,Hicks St & Montague St,40.69512845,-73.99595065,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,19398,Subscriber,1986,1
1377,2013-06-01 01:51:47,2013-06-01 02:14:44,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,247,Perry St & Bleecker St,40.73535398,-74.00483091,18683,Customer,0,0
951,2013-06-01 01:52:15,2013-06-01 02:08:06,386,Centre St & Worth St,40.71494807,-74.00234482,306,Cliff St & Fulton St,40.70823502,-74.00530063,15713,Subscriber,1985,1
629,2013-06-01 01:52:26,2013-06-01 02:02:55,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,17715,Subscriber,1986,1
1353,2013-06-01 01:52:47,2013-06-01 02:15:20,402,Broadway & E 22 St,40.7403432,-73.98955109,445,E 10 St & Avenue A,40.72740794,-73.98142006,19079,Subscriber,1983,2
1361,2013-06-01 01:52:56,2013-06-01 02:15:37,2008,Little West St & 1 Pl,40.70569254,-74.01677685,445,E 10 St & Avenue A,40.72740794,-73.98142006,17515,Subscriber,1981,1
644,2013-06-01 01:55:35,2013-06-01 02:06:19,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,280,E 10 St & 5 Ave,40.73331967,-73.99510132,20341,Subscriber,1953,1
277,2013-06-01 01:56:10,2013-06-01 02:00:47,462,W 22 St & 10 Ave,40.74691959,-74.00451887,434,9 Ave & W 18 St,40.74317449,-74.00366443,18786,Subscriber,1984,1
341,2013-06-01 01:56:36,2013-06-01 02:02:17,444,Broadway & W 24 St,40.7423543,-73.98915076,271,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,15118,Customer,0,0
624,2013-06-01 01:56:41,2013-06-01 02:07:05,401,Allen St & Rivington St,40.72019576,-73.98997825,502,Henry St & Grand St,40.714215,-73.981346,15266,Subscriber,1977,1
1093,2013-06-01 01:57:11,2013-06-01 02:15:24,306,Cliff St & Fulton St,40.70823502,-74.00530063,304,Broadway & Battery Pl,40.70463334,-74.01361706,17951,Customer,0,0
1056,2013-06-01 01:57:27,2013-06-01 02:15:03,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,304,Broadway & Battery Pl,40.70463334,-74.01361706,15922,Customer,0,0
1659,2013-06-01 01:57:32,2013-06-01 02:25:11,116,W 17 St & 8 Ave,40.74177603,-74.00149746,422,W 59 St & 10 Ave,40.770513,-73.988038,20306,Customer,0,0
1491,2013-06-01 01:57:41,2013-06-01 02:22:32,146,Hudson St & Reade St,40.71625008,-74.0091059,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16043,Subscriber,1983,1
354,2013-06-01 02:01:10,2013-06-01 02:07:04,401,Allen St & Rivington St,40.72019576,-73.98997825,410,Suffolk St & Stanton St,40.72066442,-73.98517977,19890,Subscriber,1984,1
786,2013-06-01 02:01:59,2013-06-01 02:15:05,306,Cliff St & Fulton St,40.70823502,-74.00530063,304,Broadway & Battery Pl,40.70463334,-74.01361706,19415,Customer,0,0
504,2013-06-01 02:01:59,2013-06-01 02:10:23,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18617,Subscriber,1965,2
1535,2013-06-01 02:03:10,2013-06-01 02:28:45,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19772,Subscriber,1965,1
1975,2013-06-01 02:03:45,2013-06-01 02:36:40,225,W 14 St & The High Line,40.74195138,-74.00803013,251,Mott St & Prince St,40.72317958,-73.99480012,17898,Customer,0,0
479,2013-06-01 02:04:50,2013-06-01 02:12:49,432,E 7 St & Avenue A,40.72621788,-73.98379855,531,Forsyth St & Broome St,40.71893904,-73.99266288,15470,Subscriber,1988,1
1210,2013-06-01 02:06:44,2013-06-01 02:26:54,422,W 59 St & 10 Ave,40.770513,-73.988038,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15783,Customer,0,0
880,2013-06-01 02:06:59,2013-06-01 02:21:39,459,W 20 St & 11 Ave,40.746745,-74.007756,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16633,Subscriber,1981,1
1129,2013-06-01 02:07:05,2013-06-01 02:25:54,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2022,E 60 St & York Ave,40.759107,-73.959223,18701,Customer,0,0
1458,2013-06-01 02:07:21,2013-06-01 02:31:39,500,Broadway & W 51 St,40.76228826,-73.98336183,417,Barclay St & Church St,40.71291224,-74.01020234,20349,Customer,0,0
29784,2013-06-01 02:07:44,2013-06-01 10:24:08,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16139,Subscriber,1994,2
301,2013-06-01 02:07:48,2013-06-01 02:12:49,428,E 3 St & 1 Ave,40.72467721,-73.98783413,393,E 5 St & Avenue C,40.72299208,-73.97995466,18839,Subscriber,1985,1
2890,2013-06-01 02:07:53,2013-06-01 02:56:03,485,W 37 St & 5 Ave,40.75038009,-73.98338988,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,18734,Subscriber,1985,1
132,2013-06-01 02:08:17,2013-06-01 02:10:29,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,532,S 5 Pl & S 5 St,40.710451,-73.960876,14979,Subscriber,1981,1
498,2013-06-01 02:11:04,2013-06-01 02:19:22,509,9 Ave & W 22 St,40.7454973,-74.00197139,2012,E 27 St & 1 Ave,40.739445,-73.976806,19709,Subscriber,1970,1
1821,2013-06-01 02:11:55,2013-06-01 02:42:16,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,18566,Customer,0,0
